id,score
f89cbe84cff943e4b9f0772f74778366,615 
5ce428cc80b84c77966300eae7d3c421,654 
06cd64b8bf104d279570286a87bcd859,495 
5b43c609a1af47c19eed22c5235ac81c,623 
57c6396e22b54262b88d517d51fd69c4,586 
61e5d2ed77274c829ba601328ec21cde,643 
757a8215ee0242fdbb687a25f0fee8de,591 
e7ede623abb14a5ebbc111520e977cf2,616 
85f7427942dc4dad876644608ac950d8,650 
f10e51120e3249cba2557b92be7b12dc,578 
ec876dce567f4b9d8aa11c0a6fa10959,578 
e085074e017f4d57aaa80ee0a23bccc6,591 
34e5b0792b1c4433b6af585b0181dbc9,586 
abbe915078f04726b113bd379c386d5b,556 
16a3901758dc4fac83bd84969d2a86bd,580 
5ade5f6d15434d30b27a31ad0bfa9e95,616 
04a6cc2b415540bc88ac9fad0adc2b0f,644 
ec44ec4a435f4062ade852cdc1785bd7,630 
e16e214620aa451fa136f12b5bb19131,659 
9385fbc5b7614689a18def808de21d1e,626 
db9a08b3ca2142e499081b3224b19ba4,609 
800efb9fafb64cb5a396fa30ebb825f8,680 
62f43ab77a8942c2b266ca88ef3ca29a,562 
084e9676dee94a618e3d278bea376425,593 
66b2266b6906403e9fcc13830dcf9aad,650 
2ea84b4d6add43d6b4b0e6e79704dfed,623 
700a102a47504c9d849f9aafa1ec6c9e,615 
06ce2d0da0cc476eb8548c4f440e051c,630 
3576c4265d39492dbfc14714cd420de0,675 
00507315c2144adfba119cf6200f0210,668 
523358b43d074c32b27c22258b20dcb3,635 
419e5aee1441486083da161dbd63d0f7,526 
42e618ade6e7402aabe587725ed17082,590 
3ff24050df04405e8136a7c8b590e65f,655 
11c5f08e56104233be9d72a648e3a1d0,678 
10fb107cc2f44b3283c31487bdcb6fde,616 
484c41d2e0b048d184da72f6e6a5dd7c,606 
16c382243671417f92c29a6781898215,628 
2895376566cf479f9eb62772b7fd7a59,604 
000e3a4496084377a7fb253d78ee634c,511 
044e8beb80804693926b70c26ff9e589,615 
7fe8d30beaab4e569818a789efc5fad8,632 
4409cdcb3e2a490cb899bd6415814040,624 
6007da1082a846d5bc01f05fdda6c50e,639 
696f1e7493a943aeb10ba0e520b4f172,552 
0df19279f67549c6b50850339664114f,648 
bd73d468253b4848a091fde8d989c861,631 
36256c5abdfd4d74b711ab51b3725931,639 
3d81497cd5414142894cdd2770e044a7,565 
18c167a7bd2c43b296dfcd52f1794a40,627 
3beb15bee99b458aa976c364dad8c181,637 
f0ca7731f53c4369a47131a303b1e86c,583 
35357a1bcfa046bcad11cf0dd25223d7,623 
9ec438f1968a45d080300fc198bc6bcf,680 
bef4576c90564d199636b8a9c76e8984,635 
6a58e98d236142539cc2b531f12bdc22,546 
176fa34d16294789b96f39c1f811528d,644 
8fce01a2a12247be8f3b8f68d6dabc02,655 
c20be795c0a34e9cad5657ff5ad1f11d,600 
818ef426a94541ebaaabb8cdb47e126c,601 
2c7247db76f24c4db83792200f4c58e2,638 
1e014e9583a74e368a86c146ae4a03f9,534 
1a4a4065279944d6b293773c565a396b,637 
9ad42e79d87d4101845188c9f51f46f2,626 
67240bf1879c406e932adcaad57beca6,594 
0bddfb0a75b9452382f5ddb6b9778843,560 
2a25ea0094b249c08a0eb8cb84a2ea10,670 
6cce39ac5a8749e0897f23ab8b5872ce,623 
5f524f7d5b2f4263879965434d4e1d02,622 
460ca020c5b34d2a95c70eb1cacf3735,577 
76cf55b2eb7448f087914f5269c64089,588 
0004f324ff604c3e8902ebfcc2c5a3ae,639 
55a8180204024e2fb3eadc4a6ab34d8e,669 
0d03e18c37984d649aa55a23a959bb1e,602 
e3b0fca5565b4c02a78612a3b2197303,636 
9121218ebb6448c0bcdc873ba9566255,510 
c7cc7d2e19a54a92ae1b0a03b2b62b2b,633 
1b111ce6cb634d3fa153df002d7e28d6,614 
4229c8efa58a4c0abfe764d8f53eca33,656 
ebb48b0d85084cf894f570367ca82f0b,666 
502b42c55b854b2aad6ea1675e18802c,613 
3e642f730bbf4bfcadf151bf2b459dcd,589 
34b2cf21658a48d589b7b8544e41a025,652 
be47692ebdfa4b54bdd769e89bd2f8fe,652 
87ac911b934b483fbf50a6f3e948e65c,625 
9962817e2a0846c1a878f45684a68dc5,662 
c775cb2901474ef7b279afa883962ec5,580 
41be8f9888c84ba8b7cfe5f1590b4ea0,637 
43ac5bdedfee441c8350a52e5febd70c,658 
2f63f8439d9a4c2b8c3845945a463925,532 
28dbce3ee0144244b0579bb001bcf909,620 
96fbd9662d6149dc985591e0d4f9278d,645 
16176fa65f574db889a836b0bffc6e95,648 
977d3149a6494d1ba4922c88226ce1a3,670 
1572600b245a48e59859751bbca076e1,640 
8536c306ca17440da94aff8465890daa,576 
f9f7653d27a24d7f9b64dae0e1833d46,668 
e7e7a1108db7456f839eb2100f0ac3f1,636 
db121da738f4481cba29bec7a90284e2,662 
8a45a64ae7504b0c825ade03e2b46ccb,566 
74041298c2d840739e4b3133b5adbde7,626 
5a86419241244986b8b403290d95045a,610 
420de4588ad2481eaf3e02b7706b2e1e,621 
88a42045f7f34973b12b394bab6f64af,634 
f93ff69690994f1e8d17e443228eacba,662 
f5a08a88d25e40a6934edc263b40d9ff,644 
a4f84bcbd6db41fbbad139cbe0cb1dbc,630 
c5d1ba80e8384a87ba92a854d1147bf8,623 
6d4a7014f1cc49c389a05367f29425ad,623 
0703345827f54578ac79bb297fde1ff8,611 
c3967baf8cc04f52897a889bf76d67c3,678 
fe945bbbba2947319979233b9cb717e7,577 
f53137a3d7e24a1f80d6e276c4fb613c,564 
a3537a16945b49c5a1990465d6e75e16,582 
35c102c1b1b242a483a50664c7962d76,647 
fe8f4560e4614dd5bf136130bcb936d7,657 
26e2aee599f94687a2f3376ce5fc9fae,499 
1b20e99da1ac4a86aa3b6f18907c7a6b,608 
1e7c2e7242aa45f6bf9f30672ea44bf4,641 
714926f5bbd34005ba882b4a0140b2dc,609 
d7f544e80cb84a86949a0b943295cc9b,628 
27cd7129e791416a8f03734f7bf92f64,559 
e37cb48d7f8d46f2aeb6d12ec45c12e9,651 
eee9ea8372e74cdfa92f2616ce7946a7,557 
f24950257d3247ec9290f5afa4cdeba0,676 
ed5429faa4f64ad6aa83bbb25469467e,558 
4ecd2df4cf904fbd852908d4c85b372c,637 
87fecf9be1064beb8b82f0e57bb5c0b3,588 
cc17968966154dc2996274a668a76b6d,626 
87c7e82151a647c88fc6fdf7b39e9312,632 
b9f6f64e3ea9491e98529afa6dcb558e,585 
65fb1439e907452f8b73e48a71f82987,585 
d1349f41786741a08271253c2d3719f4,611 
9428ae696978408a9c69f2b1d93ca96d,628 
8e55301a267d4c50bcfad45fa4397dae,623 
c5aa79efa3f442bc97d99a3952159980,641 
f497b105f75a423a99bff0f8ef1298c9,603 
aee0cae0fe83480ab66c806e15dd7ad8,633 
8eeb921d56da4bd7a8270a0490eacbd3,624 
cf36dacca0204e8c9117521ecdc8a9b5,625 
cfc0f9fc4dca43d1b2f8891508bb6678,645 
c55d21ef53d5475db03ad5bfda7ba3f2,577 
e11ac046031947ad9ce01a230e5f5804,658 
452f0f0352c84e26bc99ce0379011f3d,609 
bd12ac5e5d7747099db477d2bb8928e4,496 
8962e19b82fa4bc0974802c84abd49b1,651 
f1e7bf6cb0044e438238b31276fb53ee,628 
4f6a3c1608244a70b616cf16d48b3c01,549 
6599ce26967642a3a06a91284e202857,607 
ec8a99479e494795a2b168a4688f27ba,624 
509736adf10b43578a488ff46e74a0dd,619 
3b54205c99ea4d07aad1d62ea76db097,632 
4eed183aa76447c683ab1f9ce7fe3e04,673 
67d363f0482e4cc791c2a5109add56ca,652 
927041f968c74bd4bf1eac83b33abc5d,654 
16b0b362c45440599666793f14ed317d,571 
c204f159668d484b98372573e801c41f,597 
b7d05286861444b485e3b0020afa7a8e,656 
bfd6ec1ac8c44cb28b6868783fe2035d,652 
0b828a7c74fe41bf952eae61589d4bf0,620 
2560c4ab8ff64b2b8784bca53636f967,656 
8441284b4d1b4ada8369ded3066a9a19,589 
f2320c2efc054bbd8831e13b29f4c3ad,643 
dd966f209d8a4980bc5da0bf3333e884,644 
94dbb5bfc7a248ae9c7e76ddcf568cf8,585 
4e4baec35cd1464bbcd1b0ae74235ce9,628 
ca1f7b5385f14a6dac25edb023541930,631 
818a3e71e26a4c7bac4d2b3cd3e9a4bc,521 
583d6d6a27984b90928fa3a4a78aa4f9,583 
ee40c7758d854a4abc88b7450eda8f9b,574 
7483cebab02c438cb26d197d010b5dcf,597 
37bbb77e13e7491c992585b42b7e9863,513 
d426c33364834700ab11530224831473,596 
e9aee8d1b35747c8ad995a02ce29b253,600 
c969a23b12944c3fbaaeb20d98e87b08,623 
26d910e2e230495cb724d5173f77a124,676 
5a5d99a047bc4cc29256f3f8a610f4a3,636 
eb18a160df8f4e439d22a46e0b72e0b1,585 
f763ada817f0404d83406bff3eb2a602,644 
1fb30715e7cf41318f9f1149b8783e29,641 
7a201b4d2ea249ef9449ed1d3b203057,643 
de08d9271c864e1192db8df9ac0d0f8f,655 
fc6d920f7ed94ec28d03d988ab486414,690 
3cab87aa058f4d79b37d84c863d7cfd1,628 
6da5847ed23a484894f064e5fffc7e38,621 
38c03a105c014546bf265721cbf86fd7,610 
c7c9099ae7fa4a13b206f57d803d99a2,637 
9e6eb14791bb4144acf64ceea531c558,643 
dc9622db620843dd88de68328d27be4c,534 
e4c682a9d5c54284ab312baaa93dfe97,631 
2ae8de4e694f4d1eaaa1620e961c64a5,641 
a7dd44f479304ebf88de26e644f68841,630 
e68d9ff7b3894826b83d398665bb485c,655 
768adb8a09184ab6b925c542633e017c,635 
8a7f65254b9e467fadf0d515913d193f,611 
7c4a812d2e494c579b48f16fbd34886d,636 
e6bfb362b9ef4517a30231448591e473,664 
7c29cfdcde2d4025b57255df947526e9,641 
ab3026cc47dd4620a5688cd2d58e32bc,626 
95ea0e2d29554a28b5159a8a2ac77677,628 
ca5f225c34ba499cab3e76316c9ca2cd,552 
6cb8571624d649a19531fc1803d89cb3,609 
c1f62c377fd747b0961ad7373be2f8fe,596 
1cef424238f94400af311e34d915769e,669 
d6cbb664f8a6435c82aa294366864770,610 
c1ac6cdbd1b6468fa57bd6bcf716448d,642 
d2a195ebe7e4400ebc163daeb26256f8,636 
e8fc3bc3f300466e8e1d6d291f68f35c,640 
c68e23f75e2e417ebcda393e1bbb71c2,629 
4cd683d795204073bbb6296235ca576f,593 
eb05de3614dc42ce8908863f56f3fec1,638 
af062fb20aa847709730de09a8b0ebcf,647 
7d8da3980d7e490b89890e3de87dc02a,657 
c2efbde0d05b4ffaa2df3a15a38b3756,531 
ec42b89dd4ce4727a8b504c952131f36,545 
7652dd28c2154b1aa27baca8a531d014,632 
091b5574000f46049a21244291623743,607 
dd775cd629684902a04e38b4617fb762,616 
2fef8cc5fc5244da989ab01c72a9090a,589 
f5d379f8335e4ad89436aebb91b8e080,623 
4e39892119184a929231f5f820f3a260,641 
21d598c600da4b08ae498deffee90c0d,652 
2c68f960b3ac41f0a3c30dc1729ef8a4,635 
4adf47228aaf48bbbca9c15f965ee0f9,585 
2e22eb8c35004530883a0b19d65449f1,663 
47fe140b2d8549e98cd14ca15a6cd016,624 
9b5313a0da53455381aba4e6e0eb0552,573 
5ad6836c45044bffb8535f6d63241615,648 
39c5945713c64137b343ade75419cc31,619 
4dcfc59b1a894d1fb7781fa57724f0ae,602 
76e7114e1a0249c898dfb495b6f02e64,619 
3fbd4a17135a446ab02db51719860912,616 
766a2ad37ed14f3f96e7cb60c7a4dd79,611 
a5dedad818614b51b48cba725c63b634,591 
d86f85f33cc94f0794861b7719cacd50,638 
f317edaf30e24ecdbf95b8dc59e262a0,523 
24dd495f61234c619435034900fae131,561 
e312528ec720461eb7aed2bc43d6b46b,655 
e0d90965e8d14abc89e0f8f70f09c36a,570 
7c320d5574f343c1b11f0486c09c9e1b,626 
f022835eb8cd400e89e91b8f24af12fd,650 
333c15e1e42b4c47a9ad5c5930bc34c0,625 
7043591322844fc68217e3c91fb6a2fc,514 
6a7432920170431ea986859e790b8258,656 
fcdd7b3e62554bbd9c6ef6a61019ea46,622 
c66ce847ef554d17b8c96348e75015fa,646 
f3ce8611a6214dc08c4770d358a47441,531 
68d6cb4ff24848c08b887bc69ce06b22,653 
0f3bec147c594467bfc8354148fce57e,641 
85221b8dd95449389c2a04c861eea9b0,590 
144e4e92c06f492bb8ac09b8accf6f9b,607 
80759e452cff48a2af015dfd93cb2f05,651 
dcbbaedd5a3c47d19e700f9d8d0ff76c,582 
ab44c588a7354fbebec541ef2a93d176,667 
55bfd67a6e694869a4aa553e4be830da,651 
12baea4a0a8a46e58611800fdea49670,665 
9e126448d59042efba777e048fd97ecb,610 
c104c661778c4cab981df3820178e49b,650 
fab8f577c7d54bdfbdd8a76de00925ab,656 
589f8aeff267462cb2ac69dc242a823f,605 
5d3eff32e68f469dbedd59093cd908df,621 
5fae234474ab4c1e93b601169d9751f0,602 
b54408be9aa74e91ae9ff22e0690c1b9,653 
1f60588ccc69478ea8ab5754357c4dbc,658 
d63a08f9a1b144abbc77d9c6c89b87fe,504 
7629e68243ad47d686042cae38d36838,545 
64d1fa3b193b437dac5ac6707c5a0a07,647 
bf65a9ec35114cadb7c9f4ba3165000f,563 
502000a94afa45daa855ae9fad12d88d,605 
9ca9dd2ed59144d2a9d449a358423e2d,574 
c4ed6cb68a5640e5b4bad49227fb3d10,602 
8ae95cc9ce034cd493e1b8a44d1d13fa,575 
aec8559953eb4bf283a590babb4083e7,665 
083c4dfe330a4fcaa58de6786ddcf8f5,559 
650653a579444cb3a320ab5994e4d2e9,662 
2f348c087cb8456e9987822d34cb8b5d,596 
ca7a08d6426c4cc3adcf5a7479162b61,593 
78598a345a12474a90c5c891a47c609e,588 
2e10a4cd2d1e4c35bc1bcdbd9b8396cd,622 
c044e388b0ac434994363db703a8b143,665 
3573d698b1c343278dd9ba929f4b2a1c,534 
ce9efbc6bdbe4f3cbaa088bb1a920be1,649 
1e64f49d3ed64132b8ba435760bf85b6,611 
85c6f1e9ff51434494375e0d7475b320,562 
fc656b856eb54f8882941461af412012,599 
17cd46384e0946f6ad55c27414dd8f15,653 
be973684389b4531b8bcb69effd27fdc,636 
dceedb1c0804426faa1129c17d7493fd,576 
fb89b6cbf2e147dab6a7682c2565ef99,532 
efc4103f089349a8983837cf517e1653,568 
efcb7da6acc34e90bf98cac8ac809dad,630 
329a81fbf0d64fa9a95d65626852435a,631 
16cf52c61bc94858b0d914c15173a4ad,593 
8239467da37d41c38c2464803a5e1197,575 
bbca692fc3ff426284aad3e99129d50f,618 
148be40a02ec40c699dfae6509722a2c,646 
7a8119d8ddf24eb9b649041bfa40d047,602 
1c068876aea74bcf93acebf67123e48f,554 
51b24c5210fa4c3682e9ac787c2f4969,570 
88f5c8918df34671a5729c7b53b7cc43,631 
4bc8c3756b4046d2830b28f63265228e,645 
36f51ddb972340b3a5c518c2f14447b0,659 
38a7c95edef742d28ffe1f7985f8c644,557 
ec5093e6c0de488eb1e3137e022a3df0,672 
32b535f1f944440eb0a7138f809e2988,601 
08ef63831eba487eab71537187503b7a,604 
5f93e2518ab5482c84ea7ce031e7b20f,590 
ea584062080c41578db95469aa799d39,642 
998d316f36954260841fbf710ac74411,525 
fbd373b5bada470a855a987695ce8c7e,686 
fb671fd5988149168dc51f854e13584b,621 
e7c821bd506b4ea194c25fcd2db26b06,598 
353831c054d84d7e98f8201d754dd44b,614 
36590b77a7b34fddb1d8ece8e07a88a2,644 
7a5aca9392684e679e541e61ee166b67,633 
0ad78e6404d24583ad68a812c783fc54,601 
f59341362738462e8aa66d4ad17f70a2,641 
283af52781ef4960853a911325184f68,615 
892af45ac53e46259aca5998075fecd1,628 
b3e16766dabb405ea926d76e19458bed,597 
594ae5e5474a4221b6db9eee755dfaa5,585 
185cf38ea109463bbcb5c799153681f3,615 
6dba7520ffcb4bcfbf39711f77bf766c,586 
cd6107470f9a4bdd9aec50b625052caf,606 
6661f8ae18da4c0d80b1893bcc6403fe,646 
42024fd35cd04a4e9e096636f4bcfc92,534 
d72af3a5d6264aaa8c6c25dbcbf63638,569 
aa9c5f4c6af749c695c109f68137f5e5,582 
a7cbad2bbee54c2bb190da1a79e93e3c,639 
e4e7a9c611e04f1ea5210a9e50430ad1,661 
877fac7fbfd04023b3123290ce32f993,650 
ba1ffe974016408caa1985da3558f203,679 
925b0d4c809d4c06853f299c33820158,625 
57eb685535764786a865cb64250e2371,649 
556394a5ffb541109293c298b036d0a7,672 
dbcfe49b3a1a49c7972809aa50e7373f,664 
4f8f2538ae7842d182e21009e9f73dbb,580 
985f1221b2e241be949a551e503f9e21,626 
6cad08c14e6a4d14821c4007e943c492,548 
d600e75dca074057bc997efa16f6f90a,581 
f0a49c357e8c47509bfc029013168978,627 
40c67588ca0d411e8e72725edb71b81e,621 
c28d43a2fa8b4d07851ff78e74cea18d,598 
341c8926e94842dcab23cbe61cc5dbcc,650 
e1d6efd28c4e4e479f5836e0b3632333,631 
b484af3ff54847bda4f5a9148cb0ff16,616 
1734f1be5d064248838786e660e5ecfc,655 
58b61e5af9b54edc8c43a7231b68de0c,653 
caff2ae7477047ee930f72d67bb5a22d,623 
6b2f246bf4244f74b56e848f86a40137,667 
e6a15c802ed04e219765ce758ad166f6,589 
5aa18fc98fd944828463c34e59dc6531,651 
0bbc6b739578410cb16ebe34b09a6cf0,614 
eaee2ead411d4d65b72a6220a123e972,585 
f1b521702c924e269f4f445beae51eb1,657 
78116890d4504f9d80e93e5de550c1be,519 
dbe5f2d9e8cf43788cfdff9af26aea4a,614 
dcbf628b139240f0a9edf1e6fff2a417,539 
c494146a525846d89dab232210cbdf80,650 
4f69c57885bb4298bff71046ae81fb6a,595 
36052deec69c4685bda2fce5f55c41b7,529 
f85ac20bd8e04ce183a060aa5996644c,647 
0e7c10242b4841a29e1c2ab363acc921,667 
0b0e4769154a40ddbd3cd88e5d1d9ac8,607 
6de39433ded14093a56f8e36dcd41cd3,564 
e7eac764fc9044599fc7682a01708059,582 
518acbd1c2cf4ba38c4beccb5ff2a4bc,603 
0c6360922ee847089772539439aa9b3b,599 
9d5c7afca66b4a58b9e6f3082e0f225b,545 
477ebe0c6e824a089ee9e575b0e6974b,559 
d6a7264d53274801a5740c12e934b8ad,554 
d0394f4f34384365a03a3c79ac814e73,623 
bfa5a2f06c904777b322c34467f2ec5f,640 
ca010100035649e2adedf6664e8644ed,663 
07096761c2774ce7bf1d72f0b747ae72,562 
e045cd72143c4a88a11314fd81823b44,614 
d74580b1c3dc4d41ad33052dd3bf5d19,573 
43e5ac4c9b0e477485829e949a54b98d,620 
0a15cfde091f4b479833a073a022bcd3,610 
42eb0ed8292b43a79aa84dbf271e9031,655 
498cc48d607b4850b15131e4771a2bc4,622 
500e81960457441e96e987b08bd885c9,649 
29f3b310f6184a74bc0e5341073cc55e,608 
3792dcde67ce4e7abb6c0df209702dde,643 
a118afa4a39c464cb4dd5cdd597d1b68,634 
360fbfcad6854dbea3155ab2229573e6,631 
fc3e977f6e0b43ff950d151f07723ffc,647 
85efebae3a0d44ec8d899326a1548bdf,646 
c7382f0c40aa4a5da9fdc10bcd76a3cb,578 
35a14684b60647f295c177f3ebd0d59d,505 
045418919fa8430aa79b735723af79ae,658 
373ed39f7c634a5293d8853d901b4ca0,665 
447864d0c32740a0a4990523f36671d9,605 
33c28274a59749c09ca96e15133ee049,615 
d9f00d2e44ec43ae933717d75b75e029,569 
8270b732981048bdad59b909e2afe5ad,623 
8ab6161db3a9453c9d1e347e2f4718f9,591 
b2fb33a6e74b4b00ab8335a36470e76f,570 
36ad591fbecb4e199b1a4f8b6dcbb1c3,558 
57d567c4bf974a46aabed091973d7bbf,516 
e562d3ea60184fbca1bf170bed8c74c5,661 
5848f198fcfc48d6905331ea9c8d4db8,574 
3b61ce32abc7472387790f982bc24f9d,574 
e5828c30aee54c9d8815aafb2d904288,551 
03f62dbcb8b2409aa5e3a690a89cda50,586 
4237829adae64f79966eab7cb896531e,589 
c23c683de0e541f19a6aa63fc3a2a3f6,588 
41c3980a78434d6a96136d5141989564,614 
bbdb1d5f9f454285b8f5ac128b19f0f7,629 
4663ae7f27d042dba357f609c8f7bfdf,620 
6d036246a68d4cceb86da83a91887ccf,642 
169a8e9cbfaf49cfa9c53e2389d9eca4,632 
1dc48e405042412dbfc4c6991628ecf8,604 
af0e0c0bd2714cc9b3456b2b8e416f0b,608 
edcc99fedb114b7489962287ad55ea5e,581 
d8aea28787764679a8f59fae0964cb1e,651 
c16c365bfb5a4eca87fbd750d3e65726,604 
de09f9773b3d43abb59b7af81964f0a6,637 
079e04e68b6d48b5917e9590d2de0840,665 
8183d8a8265349fc978d838f2457375e,647 
e695d7c180424f3d876ede1790d12799,600 
128af94730bb46468f26e9a4c28cbbb9,590 
58068de7311e4ce78bd2ff42d7c14d83,602 
65c1caab2cb44fb1a0dd4220dc0b2e56,603 
cee9b0e3ff714444b9440a9f279d6ff7,636 
4d50cbe58f4d4b24964735d211f54750,656 
6f93f1ca70784d1eb041233dc3f7a212,661 
1a2fb894700f49a0baeb13e72e0e0898,649 
f83c1e7cc0a64fe59253163d84eefa2e,624 
8c4f615beee6494c9f81226aada3ca39,504 
137d93d1d14e487198eca2a8f62a1c42,521 
764efbd60f75493f947b3c4f2ef37e1a,632 
df50825eac33444298f53c7979874495,665 
e164a49fc60346dababd0faec798f1fe,660 
e52572bd84ef48bdac72b4b62c273ce4,625 
d7c3204be404483f8cb634183ba01280,585 
f94c494169074ecd88faa3ff7e4d42ff,636 
67d594e2f53849c99b2e71a3b8b014d5,553 
6555d7660c1b4988a682658009bd659e,658 
3c5dc5989261476a94490cd667c91243,641 
0158ff2fb40446b981054754a4667438,602 
0bb71cea98b740eabc13f4b1590b82ba,659 
033044e510d446f6a125ebce9ebcec70,632 
35ee097c1edb4107aac3f529b27a488d,553 
35278a82e9fb451da2fe794ef05a83f9,659 
1d7065391ac844179d34d240f93abbfb,653 
a6fec28b352d4d81b71f77d32acf2420,665 
1314d81ef0b34dc8b18fc82e27996b78,593 
1c3fa0e33aea46cca2e6dbad971bfb2e,567 
c46289e00c9d4165b305c0543e9c1ba1,633 
b70279e7b59c43de9baa9a86b2a0fffc,603 
fd4140a47e914488ab3e9a3828893552,645 
3a9315c521574b43833fae37ee98a309,641 
d409de779198477c91efe880be8ceb3e,524 
45f7a63fd51f428aa13736c2919eb6f7,496 
8a6a6db99f15474fad9eec21dcf11dbf,646 
02f6e5fdba1c4a72b7571fb4b9979fc6,531 
32b7c9a1b0d54ef780c98749cb00f3c7,651 
d2981a8d09f74cbe9123f2de53e001c0,636 
14a2ffc4dc9141639075f5ed117d86cf,615 
0d45aa437f25403e86d8f2ddd07fdd8b,669 
dc41ebe191ff4daf90da7c3de0f40baf,672 
a34dd87e1c324c1f9306cd7835e49d1a,547 
e8b78fa5adc748f99db2e5a1f1b3dbd5,609 
23918c1fa4eb4ded9f7f6986e2aa867c,661 
9cc2a157ed2e433b9e1699f33f0c0e84,608 
3f08aee433b442eabb7477c26645785d,568 
78e32b5a75e941e195aec0a72a6c962d,654 
60df60c31bda43ce852974a232f45893,622 
008becb0ad98483b927cda33098c8aab,582 
be3d0a0df08449fab751553f9fb08904,630 
fedbb868a4a2444fa5b16cf2766b9acd,632 
25f8334b589549529bf0b928ac55ff97,610 
dbf4589482164106a9a56a8dc44f7ecd,651 
978bf60d3252495d8e63acbf34013494,616 
8746c13c2d6b4c80a70d2a8242ba57cd,520 
377588150e794c569e49c84e914af44b,642 
98be9298d2dc44b38967cf0368af8aff,583 
69a7ed74403845b39b34665e4fb6762e,533 
7df6c39704224a5d907d7dc18b14f440,647 
bbaa9bf0fb204e308563652546354620,677 
059f7738fda04d68a972b417412b4ab7,655 
3560ce32e294471abdd7c5a9aa085c61,631 
8fdb7f56dc6640fb8068fe99397cb2dc,568 
2081b089a3214a8bb8435fdea2e21dbd,636 
34088a4e82d9447cb220ac26cc38877f,627 
c2086f0de0cc4dfeb262248f2bb0e18d,641 
8a1fa86531b64f97a9bf3b5edabd73f0,624 
0ce1bf6ab7894351b64200d3a77dac73,635 
a8354acd4160491b9d9a79d81d1bbddb,565 
cc4de7a6f73446e2868daec7f8a2bb5c,640 
ad380748b310400abd44d6c8812b2aea,588 
9f0605fe0ec84a0fbd922af9244e1d34,580 
d3660dba4e1349a1b48fa15c5df7cd18,582 
bccb28993d554d6ab3ec27d6d784f0af,542 
41f0e084bd2b438cbf9831b04ecd5b73,618 
9c647d976fe04907afa7918fda9776e1,643 
b689e362d74148028a908559df3252e5,525 
2ed5355e4e6a41f4a9031e6c43a760ed,629 
cb694c902b524270aa15f6fb32331dd7,611 
3937041a04634a2db7edf06e1ce07f7d,651 
4bbf951e5c8a44ca99ab270209c6416b,653 
1e99318472d84e48877e5b482ab192dd,648 
3093a3b7168a4ba3ae8aaf95e7aafd49,656 
c8f5c60a2ee4466fb1ccd88596678d9f,586 
d8be87d30c8d4ed39decb183a3e49c6b,517 
4e2749e4e74e470e9d2271505ce6ccee,640 
c178c33e19c64b6193187f9d8f8f3493,547 
d35de7b0f12145b7ae62aaa940d74277,546 
864463682d004d6787a7aace6ba7e4a4,619 
bbc98bab1e7d4a12a11923a466669aab,655 
e60c006c5ca64695a74e38fb01c354d0,615 
61effcfa8d524173b1b19412ba83c9f8,625 
60b0966867574787b5024c9757221c91,670 
d67aa9092f764767a036f5e56862919d,575 
6e5cf44282d54d70b48fa64a9c06787d,503 
fb8eda382bfe47bc9ffb8f40c05589c8,620 
87a24121019b4465b63023724cd8dfd7,616 
7f9baf80f9bf4f3cb72f1af92f26d66a,497 
93fde3cd00ce453d9188156240159e58,659 
cb9276947a9c4998b6bf192402206f7f,608 
b5b5ae9b8d264adb93b918b58982c59e,653 
3851e13c4de847a8b001e1bd07cf35de,611 
adb48d73bf8c4ec1b6f390155482bf8d,570 
416e47a74af840b6b588746b0dd54878,614 
2152aedadac64a7da3c848dca4c8f90b,633 
10243752e95a42c18fd5598823ca0b6c,574 
56ac7556602344088c21448188aed20a,636 
a9a5e33b0b214ffea99a299b97c1af9d,642 
9dc9658f9cb94896ac4f8bc2d2b51800,619 
380ac10c3b3043d9a75c28927788f3e7,612 
7131dde428f740de92fcfd5e11a392cb,592 
f26eddff91c74ec4a5054eac87b19d1e,649 
0c8f9b4bb4dc4a27bd6afc06a6e64fe2,648 
b3e7365acda7426f90b0089585e5d88b,662 
7fe8ac4c4d064ff7bc423dbed2eae8fa,641 
cde177418c284844aba89eef2fa6f902,639 
cc33fbc4290442218d546873f9ceae0a,586 
6126b6a284d6483b978e0683fb721b82,597 
e7e79140ea244766aaa34d3387b43b5d,650 
61fe99cba7874e259e2bdf07ec8ee9fc,651 
11da3db804b34a3fbec7bdd71fc8c67c,643 
e32334069c67428390ad5fcb75703c9a,618 
6c6f743158044c3e8a78792449d6c0c8,645 
3086a1a7baec4af492a8cabc7856520b,581 
cd87e14def60429b8e453c69f9824a77,650 
9b902e92364248289974e962ccf374e9,650 
208dff738dfa486f8989c61cc4a5608d,565 
a80f048166b34f0797ed45c7dd8403d3,578 
eb295e29a4974cd8a588fe9244b5ca64,630 
de4acf554c68478a827184a5c730f7ce,582 
d458114e4f504d928c78ab8022339cf3,606 
56e7ae46fdcc48d9bc3890e85cdd821c,666 
f34a84dfdc534fbf82cc5e18c4d7e07d,639 
c5736142438649bb919ea8bb5cb0116a,646 
f55bdc819b854c638c55a2e797db6aba,644 
9bc16d3cd10741749fdf67f19d911bec,620 
ee77355da3ba45c386f91ea6e999a5b0,646 
1d6b4b00bd6041d4b31b27ac3be0febc,651 
851246c2a6284df3be3fa07b34acd990,610 
7c2dc85bf3f745eea2126f74fa9091b6,645 
53d2372702f44048ac0f3550106f5b0a,648 
